ride_id,customer_id,driver_id,pickup_location,drop_location,city,ride_date,ride_time,ride_status,payment_status,ride_distance_km,ride_duration_min,ride_fare,payment_method
3793,580,644,79125 Haney Via Suite 538,2635 Salinas Drive,Chennai,2025-01-13,13:48:29,Cancelled,Paid,5.99,34,272.95,Card
3794,1188,321,95378 Perry Spurs,021 Flores Summit,Bangalore,2025-01-07,00:46:30,Cancelled,Paid,2.77,9,474.15,Wallet
3795,656,132,1507 Vickie Brook,8520 Morgan Meadow Apt. 173,Chennai,2025-01-12,06:01:28,Ongoing,Paid,12.44,9,94.39,Cash
3796,673,657,2942 Hunt Knolls Suite 284,0212 Gordon Port Apt. 413,Chennai,2025-01-25,03:08:48,Completed,Pending,9.93,8,425.5,Wallet
3797,301,880,36858 Jeremy Prairie,0215 Daniel Isle,Mumbai,2025-01-31,05:54:36,Completed,Failed,1.5,42,385.04,UPI
3798,343,407,6163 Moran Corners Apt. 972,8936 Andrew Extensions,Hyderabad,2025-01-07,21:20:13,Ongoing,Pending,5.32,17,145.46,Card
3799,1412,346,81160 Benitez Field Apt. 246,819 Sanchez Cliffs Apt. 130,Pune,2025-01-17,04:06:05,Cancelled,Paid,1.47,38,448.74,UPI
3800,92,901,834 Jorge Turnpike,520 Dustin Forges Suite 078,Mumbai,2025-01-11,18:10:05,Cancelled,Failed,13.17,10,244.77,UPI
3801,1821,296,42148 Middleton Plaza Apt. 299,031 Johnson Springs,Pune,2025-01-03,02:51:44,Cancelled,Paid,3.96,12,206.97,Cash
3802,215,723,7909 Clements Trail,415 Willis Cliffs,Kolkata,2025-01-08,06:59:51,Cancelled,Failed,12.85,8,81.16,Cash
3803,731,917,337 Acosta Keys Apt. 158,58618 Kelly Roads,Chennai,2025-01-05,08:59:01,Cancelled,Pending,1.8,13,170.33,UPI
3804,1080,91,350 Crystal Station Suite 721,6351 Hansen Tunnel Suite 657,Bangalore,2025-01-19,11:28:28,Cancelled,Pending,5.1,34,400.14,Card
3805,898,169,672 Ryan Trail Suite 206,00435 Kathryn Fields Apt. 180,Hyderabad,2025-02-02,16:06:10,Ongoing,Failed,2.86,23,462.21,Card
3806,208,366,82872 King Meadow Suite 475,45440 James Spur Suite 703,Bangalore,2025-01-07,11:59:36,Ongoing,Failed,5.52,22,393.09,Card
3807,1794,221,330 Alexandra Spurs,8332 Justin Village Suite 522,Kolkata,2025-01-08,09:47:27,Cancelled,Pending,14.14,15,116.06,Card
3808,650,437,8411 Washington Green Suite 385,8511 Lewis Prairie Apt. 929,Bangalore,2025-01-09,00:16:15,Ongoing,Failed,10.5,15,423.07,Card
3809,685,398,2987 Arellano Crest Apt. 065,9651 Steve Glen,Bangalore,2025-03-03,19:53:54,Cancelled,Failed,8.17,28,379.21,UPI
3810,131,284,01256 Cervantes Fields Suite 613,9561 William Plains Apt. 192,Pune,2025-02-25,12:51:12,Ongoing,Paid,7.22,27,174.85,Wallet
3811,1044,149,85616 Rachel Ranch Apt. 510,63848 Freeman Island,Hyderabad,2025-02-24,22:01:04,Cancelled,Pending,5.83,34,121.45,UPI
3812,1641,905,9427 Sarah Mall,809 Emily Fields,Bangalore,2025-01-15,02:40:14,Cancelled,Failed,5.81,30,146.96,Wallet
3813,903,180,45252 Campbell Turnpike Apt. 198,14764 Campbell Club Apt. 081,Delhi,2025-01-18,13:36:44,Completed,Paid,10.13,29,278.16,UPI
3814,566,255,32964 Hansen Orchard,241 Erin Forest,Hyderabad,2025-02-16,22:03:14,Ongoing,Paid,12.78,41,404.8,Card
3815,125,393,9919 Joel Haven Apt. 756,598 Deborah Meadows Suite 799,Kolkata,2025-01-11,05:45:37,Ongoing,Failed,6.48,12,154.72,UPI
3816,503,318,948 Davis Drives Apt. 956,996 Christopher Highway Apt. 856,Hyderabad,2025-01-13,00:11:07,Cancelled,Pending,2.98,10,111.81,Cash
3817,1174,979,422 White Avenue,561 Buchanan Centers,Mumbai,2025-01-06,21:15:57,Ongoing,Pending,12.58,27,288.03,Wallet
3818,502,811,321 Johnson Mountains Suite 642,0838 Reynolds Valley Apt. 492,Hyderabad,2025-01-23,07:42:06,Cancelled,Failed,8.51,10,39.22,Wallet
3819,428,22,657 Cohen Circle,4239 Dawn Valley,Mumbai,2025-01-23,20:19:38,Completed,Paid,12.02,10,42.08,Cash
3820,425,871,19304 Blake Freeway Suite 154,16381 Moreno Lakes,Pune,2025-02-16,12:14:27,Cancelled,Failed,9.69,44,417.72,UPI
3821,820,941,00723 Alyssa Park,01150 Rivera Pike,Kolkata,2025-02-07,05:49:31,Completed,Failed,4.03,25,356.47,Cash
3822,300,931,3275 Michael Mill,92571 Marissa Ports Suite 609,Pune,2025-02-26,04:40:40,Cancelled,Pending,13.24,37,394.65,Card
3823,1878,600,1089 David Run Apt. 028,88925 Garcia Estate Apt. 154,Bangalore,2025-01-13,00:29:37,Completed,Failed,14.67,37,422.98,UPI
3824,430,913,9729 Byrd Squares Apt. 957,597 Thomas Throughway Suite 809,Mumbai,2025-01-17,00:38:05,Completed,Failed,2.97,13,39.97,Card
3825,195,532,10358 Martinez Estates,8415 Jeffrey Streets Apt. 165,Delhi,2025-01-19,06:41:45,Ongoing,Paid,8.8,19,337.88,Wallet
3826,411,743,3363 Jeffrey Run,4524 Kyle Road Suite 621,Chennai,2025-01-27,22:51:58,Cancelled,Pending,13.1,32,477.94,UPI
3827,1688,317,615 Berg Heights,4143 Jeremiah Circles Apt. 159,Delhi,2025-03-03,13:44:06,Cancelled,Pending,14.58,41,491.75,Card
3828,388,404,5382 Melissa Parkways Apt. 669,7136 Rivera Gateway Apt. 070,Kolkata,2025-01-06,11:05:28,Completed,Pending,1.18,37,446.73,UPI
3829,741,754,40495 Miller Springs,542 Richardson Parkways,Hyderabad,2025-01-31,22:46:14,Ongoing,Failed,3.2,27,154.59,Wallet
3830,1057,417,789 John Square Suite 336,253 Adams River,Chennai,2025-02-14,03:02:34,Cancelled,Failed,4.32,6,81.98,Wallet
3831,1086,500,55344 Perez Vista,6420 Ramirez Loaf Suite 013,Hyderabad,2025-01-18,11:05:00,Cancelled,Pending,4.49,21,233.16,Cash
3832,915,882,2203 Teresa Village,7101 Brian Overpass Apt. 353,Mumbai,2025-02-15,06:33:37,Completed,Failed,9.62,21,273.89,Wallet
3833,1099,156,92408 Cook Drives Apt. 574,310 Potts Valleys,Mumbai,2025-02-02,03:09:23,Cancelled,Pending,8.5,42,232.78,Cash
3834,1375,775,745 Karen Ports,0504 Jones Freeway,Chennai,2025-01-10,09:25:27,Completed,Failed,7.45,44,331.72,Cash
3835,1435,886,4288 Jennifer Forge,465 Michael Road Suite 276,Chennai,2025-01-14,08:52:32,Cancelled,Pending,12.51,34,492.31,UPI
3836,44,362,03885 Levy Route,1921 Gonzales Forges,Kolkata,2025-02-21,15:55:28,Cancelled,Failed,5.52,28,70.11,Cash
3837,73,940,647 Lauren Hills,260 Burgess Coves,Mumbai,2025-02-21,12:18:51,Completed,Paid,10.94,16,382.99,Wallet
3838,738,516,394 Caitlyn Knolls Suite 977,6616 Oneill Route,Bangalore,2025-01-16,16:11:54,Completed,Paid,1.05,9,433.06,UPI
3839,1554,33,05775 John Underpass Apt. 409,0475 Jason View Apt. 416,Kolkata,2025-01-28,11:17:58,Ongoing,Paid,2.26,8,33.31,Wallet
3840,1862,59,830 Laurie Plain Apt. 136,797 Gabriel Mill Suite 143,Delhi,2025-01-23,21:32:28,Ongoing,Failed,5.86,21,181.61,Cash
3841,617,926,1209 Yolanda Fork Apt. 680,72740 Duke Landing Suite 062,Delhi,2025-02-01,17:48:46,Completed,Failed,8.67,38,470.54,Card
3842,1761,584,145 Kim Inlet Suite 800,133 Reed Hill,Bangalore,2025-02-12,21:06:19,Ongoing,Pending,10.8,16,443.75,UPI
3843,424,62,2538 Romero Ferry,647 White Corners,Kolkata,2025-02-13,12:40:08,Completed,Pending,11.62,40,44.71,Wallet
3844,1156,861,9913 Grant Road,11643 Martinez Station Suite 267,Chennai,2025-02-04,18:19:41,Ongoing,Paid,6.52,45,326.59,Cash
3845,1233,620,118 Sheri Road,817 Bright Ramp,Chennai,2025-01-03,05:13:03,Completed,Paid,3.92,18,221.19,Cash
3846,762,902,58221 Elizabeth Pass Suite 948,75094 Taylor Trail Suite 178,Mumbai,2025-02-10,07:17:07,Ongoing,Paid,7.11,34,74.67,Card
3847,1046,329,7045 Thompson Rapid Suite 497,26656 Carlson Roads,Bangalore,2025-02-14,07:33:59,Cancelled,Paid,11.85,34,39.96,Cash
3848,342,117,646 Olson Hollow,80125 Lorraine Field Suite 183,Mumbai,2025-02-06,21:54:17,Cancelled,Failed,5.5,13,372.14,UPI
3849,1682,225,618 Stout Orchard Suite 937,116 Courtney Lock,Hyderabad,2025-01-19,03:08:55,Ongoing,Pending,12.56,13,386.49,Wallet
3850,1968,628,7988 Kenneth Forks Apt. 249,4153 Angela Mountains Suite 701,Kolkata,2025-02-07,01:14:49,Ongoing,Pending,7.01,27,342.75,Cash
3851,930,685,00620 Jeffrey Cape Apt. 882,0943 Duane Road Apt. 490,Bangalore,2025-02-13,21:48:47,Ongoing,Pending,4.41,31,299.14,Wallet
3852,1144,983,2978 Johnson Lake Suite 135,76839 Kimberly Estates,Bangalore,2025-01-29,20:51:51,Ongoing,Failed,13.32,24,158.46,UPI
3853,935,270,36878 Justin Stravenue,76610 Samuel Trace,Kolkata,2025-03-02,23:00:30,Ongoing,Paid,7.05,25,462.28,UPI
3854,41,634,8904 Lambert Turnpike,44394 Andrews Rue,Chennai,2025-01-17,17:23:00,Completed,Paid,14.99,24,261.47,Cash
3855,356,762,73120 Aaron Dam Apt. 848,8199 Lisa Mission Suite 160,Hyderabad,2025-01-23,14:56:01,Completed,Paid,4.86,15,270.71,Cash
3856,965,211,9427 Melissa Junctions,49535 Dickson Bypass Suite 768,Chennai,2025-01-13,18:14:49,Cancelled,Paid,11.27,19,228.23,UPI
3857,626,314,84684 Kari Pike Suite 700,289 Brian Burg Suite 296,Mumbai,2025-02-01,09:31:04,Cancelled,Pending,14.77,18,175,Card
3858,1717,96,77581 Jimmy Ville Apt. 783,19548 Cole Causeway,Bangalore,2025-01-28,11:37:28,Cancelled,Paid,5.33,13,279.81,Wallet
3859,1077,992,6317 Stafford Alley,2677 Davis Harbor,Chennai,2025-02-22,22:47:44,Cancelled,Pending,4.63,10,355.74,Card
3860,285,694,020 Campbell Glen,71883 Raymond Terrace,Pune,2025-02-01,16:29:59,Cancelled,Pending,13.49,26,453.87,Card
3861,503,89,949 Hancock Lock,414 Thomas Point Apt. 149,Chennai,2025-02-18,08:41:15,Cancelled,Failed,9.88,28,181.14,Cash
3862,1480,753,375 Steven Squares Suite 712,25314 Megan Flats,Hyderabad,2025-02-11,14:13:33,Ongoing,Paid,5.31,30,307.75,Cash
3863,853,662,831 Whitney Summit,28781 Edward Ports Suite 004,Kolkata,2025-02-18,10:01:11,Cancelled,Failed,4.98,14,358.22,Card
3864,819,646,819 Wells River,711 Zachary Hills,Chennai,2025-01-02,14:37:45,Ongoing,Pending,3.94,44,308.25,Wallet
3865,1691,295,85994 Gardner Inlet,22106 David Vista,Kolkata,2025-02-01,22:33:41,Cancelled,Pending,14.73,14,105.18,Wallet
3866,31,628,3338 Tyler Vista Suite 310,2089 Raymond Ports Apt. 434,Delhi,2025-02-01,01:42:15,Completed,Pending,8.35,12,83.3,Card
3867,1675,376,1086 Rowland Mountains,95599 Sheila Point Suite 625,Bangalore,2025-01-15,09:57:35,Cancelled,Pending,10.87,5,153.22,Card
3868,1305,112,43849 Gregory Inlet Apt. 630,20035 Kirk Inlet Suite 910,Mumbai,2025-02-07,05:00:10,Cancelled,Failed,8.03,6,231.31,Wallet
3869,29,448,36023 Burke Stravenue Suite 838,307 Christine Key,Bangalore,2025-01-02,21:39:04,Completed,Failed,12.15,35,243.23,Cash
3870,1804,703,1840 Jo Flats,7443 Watson Cliffs,Kolkata,2025-01-23,08:27:16,Cancelled,Pending,14.23,18,366,Card
3871,107,787,2071 Kimberly Camp Apt. 673,3242 David Spur,Hyderabad,2025-02-28,14:53:40,Cancelled,Failed,9.48,24,400.32,Wallet
3872,1250,303,952 Jones Isle,5131 Bryant Roads,Kolkata,2025-01-04,05:00:59,Cancelled,Paid,8.74,17,313.37,Cash
3873,920,206,1967 Kevin Villages,1267 Brianna Turnpike Apt. 934,Chennai,2025-01-15,00:13:53,Cancelled,Paid,1.48,11,290.24,UPI
3874,1238,616,6881 Ryan Landing Suite 114,2031 Mccoy Springs,Delhi,2025-02-12,08:52:10,Cancelled,Failed,11.27,44,216.02,Wallet
3875,417,579,124 Diaz Mall Apt. 182,525 Thomas Vista Apt. 570,Kolkata,2025-02-07,22:06:52,Ongoing,Pending,6.74,40,148.64,Wallet
3876,1087,756,152 Andrea Circles,28460 Whitehead Road Apt. 405,Pune,2025-02-01,14:27:51,Ongoing,Pending,11.72,37,329.97,Cash
3877,546,604,715 Thomas Corner,3898 Shannon Radial,Chennai,2025-01-01,00:03:49,Ongoing,Failed,10.85,28,228.54,Card
3878,295,277,1541 Molly Landing Suite 523,69564 Michael Landing Apt. 863,Delhi,2025-01-12,02:23:28,Ongoing,Pending,7.41,8,83.02,Cash
3879,1621,590,07712 Melanie Loaf,5052 Chung Orchard,Pune,2025-02-24,18:17:44,Cancelled,Pending,8.05,43,244.52,Cash
3880,1588,524,9831 Williams Haven,2973 Warren Fork,Kolkata,2025-02-07,10:39:51,Ongoing,Failed,12.35,5,361.75,Card
3881,906,284,62003 Campbell Glen Apt. 414,6246 Madison Corners Apt. 155,Delhi,2025-01-29,23:38:11,Completed,Failed,6.55,15,339.31,Cash
3882,1817,570,981 Duncan Vista Apt. 608,2534 Jones Station Suite 533,Delhi,2025-02-19,08:16:50,Cancelled,Failed,11.87,22,206.44,UPI
3883,1950,160,141 Jodi Parkways,53147 Perry Hollow,Mumbai,2025-03-03,01:48:14,Ongoing,Failed,9.2,12,441.01,Wallet
3884,1536,594,82643 Jessica Club,4362 Shelton Landing,Kolkata,2025-02-25,07:00:22,Cancelled,Pending,12.23,20,418,Cash
3885,1333,156,64961 Steven Haven Apt. 499,986 Carlos Square,Delhi,2025-01-16,08:33:43,Ongoing,Paid,6.45,24,374.2,Card
3886,1076,825,7575 Elizabeth Turnpike,640 Martin Walks,Pune,2025-01-06,09:19:26,Cancelled,Paid,2.41,13,333.08,UPI
3887,25,515,6387 Ashley Well,57953 Jamie Fort Apt. 885,Chennai,2025-02-10,22:56:01,Ongoing,Pending,8.32,45,420.51,UPI
3888,1663,531,801 Preston Hills Suite 884,875 Laura Lodge,Hyderabad,2025-02-14,23:06:01,Completed,Paid,8.38,28,204.84,Card
3889,1921,179,31130 Fowler Plain Apt. 024,197 Joseph Ports Suite 581,Hyderabad,2025-01-03,23:54:24,Ongoing,Paid,8.48,40,376.81,Wallet
3890,1446,870,143 Romero Vista Suite 925,26841 Kim Roads Apt. 350,Chennai,2025-02-22,11:40:18,Ongoing,Failed,2.39,31,273.92,UPI
3891,352,252,920 Casey Village,1304 Jason Mall,Kolkata,2025-01-16,04:42:20,Cancelled,Failed,4.46,45,430.59,Cash
3892,343,967,033 Martin Alley Apt. 098,8643 Robinson Stream Apt. 580,Kolkata,2025-02-25,12:17:34,Cancelled,Failed,12.37,11,215.75,Card
3893,1045,118,92053 James Cove Suite 878,887 Melissa Island Suite 482,Bangalore,2025-02-24,16:27:25,Ongoing,Failed,12.36,26,498.79,Wallet
3894,1652,503,9832 Wilson Walks,19536 Matthew Branch Apt. 019,Chennai,2025-01-17,12:06:01,Completed,Failed,4.78,11,106.7,Cash
3895,1396,449,166 Miller Lodge Suite 756,49022 Rodriguez Cliffs,Chennai,2025-02-23,04:23:15,Completed,Pending,9.28,12,402.88,Wallet
3896,1154,446,61783 David Gardens Apt. 196,5551 Park Springs,Hyderabad,2025-02-28,03:43:50,Cancelled,Failed,11.55,20,265.38,Wallet
3897,1621,861,53307 Susan Drives,65996 Timothy Common Apt. 905,Kolkata,2025-02-09,06:23:58,Completed,Paid,13.98,8,316.54,Card
3898,1071,244,9025 Faulkner Trace,6122 Daniel Walk,Mumbai,2025-01-03,08:03:25,Cancelled,Paid,1.12,5,445.62,Wallet
3899,1231,706,914 Tammy Way,8837 Michelle Square,Delhi,2025-01-24,18:49:20,Cancelled,Paid,14.65,41,336.03,UPI
3900,484,938,78121 Benjamin Unions,6740 Oscar Groves Apt. 014,Hyderabad,2025-02-06,07:10:42,Cancelled,Failed,9.05,8,360.51,Cash
3901,1259,994,2208 Francis Light Suite 811,250 Christopher Extensions,Hyderabad,2025-02-05,10:26:15,Ongoing,Pending,4.14,16,476.89,Cash
3902,648,515,631 James Crossroad Apt. 449,318 Maxwell Ports Suite 460,Mumbai,2025-02-01,15:01:25,Cancelled,Failed,3.34,18,306.69,Cash
3903,1146,932,895 Sarah Valleys Suite 521,03685 Joshua Junctions,Kolkata,2025-02-25,04:25:22,Ongoing,Paid,6.48,26,147.86,Card
3904,1321,969,0811 Sergio Mission Suite 098,28488 Laura Field Suite 802,Hyderabad,2025-01-05,14:16:42,Completed,Failed,13.45,41,391.14,Card
3905,1529,772,972 Nguyen Highway Suite 133,36074 Thomas Court,Chennai,2025-02-10,04:38:08,Cancelled,Failed,4.63,32,219.37,Card
3906,679,145,6608 Noble Row Apt. 578,1674 Wayne Meadow,Chennai,2025-02-11,10:25:55,Completed,Pending,13.29,32,398.89,Wallet
3907,643,462,83418 Sutton View Suite 086,69711 Lance Street Suite 244,Hyderabad,2025-03-01,15:47:47,Ongoing,Paid,5.44,24,63.72,Wallet
3908,190,615,1356 Elliott Extension,20905 Gonzales Corner Apt. 609,Hyderabad,2025-02-07,16:50:18,Ongoing,Pending,11.15,9,201.9,Card
3909,394,268,20320 Nicholas Drive,23059 Tina Knolls,Chennai,2025-01-13,19:19:03,Ongoing,Paid,9.81,27,381.1,Cash
3910,133,707,0372 Shane Oval,195 Salazar Inlet,Mumbai,2025-03-01,11:59:29,Completed,Paid,6.77,19,394.38,UPI
3911,701,131,61771 Craig Isle Apt. 508,53723 Newman Trail Suite 051,Hyderabad,2025-02-10,09:09:40,Cancelled,Paid,12.43,13,221.82,UPI
3912,636,556,92991 Villanueva Junction,19926 Peters Field,Mumbai,2025-02-13,23:55:33,Completed,Failed,10.5,32,240.58,Wallet
3913,1159,536,7564 Lynch Mountain,1066 Woodward Pines Suite 417,Bangalore,2025-02-24,14:56:39,Ongoing,Pending,3.55,34,449.08,Wallet
3914,270,168,815 Ferguson Port,3929 Ayers Terrace Apt. 285,Bangalore,2025-01-03,10:51:13,Ongoing,Paid,8.36,37,143.49,Cash
3915,409,735,787 Kristen Gardens Suite 525,61712 Johnson Trail Apt. 828,Bangalore,2025-02-24,02:46:01,Completed,Failed,14.51,14,465.88,Cash
3916,1220,631,224 Mackenzie Mews Apt. 493,1560 Jill Parkways Apt. 565,Delhi,2025-02-01,00:23:31,Completed,Failed,10.52,17,142.43,Cash
3917,878,287,154 Mccarty Estate Suite 823,132 Jordan Hills Suite 868,Pune,2025-01-12,08:02:09,Cancelled,Paid,4.97,41,369.62,Wallet
3918,612,98,5072 Graves Run,52301 Amanda Ville Apt. 272,Kolkata,2025-02-04,11:32:02,Ongoing,Paid,11.21,15,403.57,UPI
3919,953,856,62908 Dawn Estate Suite 469,857 Grant Plaza,Pune,2025-01-12,01:13:06,Ongoing,Paid,10.85,40,102.05,Cash
3920,1888,555,324 Anderson Ramp Apt. 464,9202 Michael Mills,Delhi,2025-02-10,00:23:23,Completed,Failed,5.53,8,460.03,Cash
3921,727,89,85312 Williams Center Apt. 795,75757 Debra Club,Hyderabad,2025-02-16,19:19:41,Ongoing,Failed,4.37,16,227.86,Card
3922,520,211,027 Jackson Lane Suite 229,85283 Craig Manors,Hyderabad,2025-01-20,19:17:09,Cancelled,Failed,1.01,19,496.55,Cash
3923,1983,945,3235 William Tunnel,328 Brady Forges Apt. 425,Bangalore,2025-03-03,00:26:25,Ongoing,Paid,12.8,43,37.25,Card
3924,23,31,520 Ryan Burgs,300 Johnson Spur,Bangalore,2025-02-21,02:18:49,Ongoing,Paid,2.18,25,243.01,Cash
3925,767,489,680 Herman Ridges,70175 Kirby Divide Suite 243,Chennai,2025-02-02,03:16:55,Cancelled,Paid,5.67,5,167.1,Card
3926,664,696,069 Taylor Walk Apt. 488,224 Randolph Forest,Delhi,2025-01-17,13:57:40,Cancelled,Pending,5.77,32,98.35,Card
3927,529,695,10772 Jeffrey Tunnel,33564 Derek Bridge,Kolkata,2025-02-05,06:41:41,Completed,Failed,4.28,34,159.1,Wallet
3928,784,611,409 Andrews River,5550 Frost Wall,Hyderabad,2025-01-16,17:33:58,Cancelled,Pending,10.48,17,461.76,Card
3929,1084,800,066 Jones Crest,64922 Jeffery Wells,Chennai,2025-02-02,10:35:30,Cancelled,Failed,2.09,11,458.26,UPI
3930,1438,41,22859 Jimenez Course,362 Scott Villages,Delhi,2025-01-04,18:59:15,Ongoing,Pending,6.98,10,135.7,Wallet
3931,1100,526,1830 Kyle Centers,923 Michael Shore,Pune,2025-02-12,02:32:01,Cancelled,Paid,13.6,5,52.4,UPI
3932,322,474,59961 Emily Hills Suite 852,632 Kennedy Hill,Delhi,2025-02-20,10:00:58,Ongoing,Failed,12.1,12,328.67,Card
3933,1425,426,03321 Joanne Path Suite 693,7430 Regina Crossing Suite 617,Mumbai,2025-01-30,23:31:02,Completed,Failed,4.47,22,197.79,Cash
3934,505,788,91372 Michael Corners,71264 Robinson Street Suite 751,Bangalore,2025-02-02,13:46:44,Ongoing,Pending,9.72,30,481.19,Cash
3935,1821,331,22521 Conner Terrace,23924 Linda Mission Suite 551,Hyderabad,2025-01-05,10:57:03,Ongoing,Failed,12.52,42,161.8,Cash
3936,1850,978,3221 Hansen Creek Suite 744,153 Ryan Fork,Pune,2025-01-23,07:48:21,Ongoing,Failed,9.59,14,351.34,Wallet
3937,743,497,43219 Jeffery Garden,806 Edward Harbor,Mumbai,2025-01-24,20:27:31,Completed,Paid,4.43,16,443.37,Cash
3938,1420,365,8363 William Plains,1352 Harvey Locks Apt. 869,Hyderabad,2025-02-04,08:12:00,Cancelled,Paid,9.99,21,331.3,Cash
3939,1729,862,688 Melissa Mall Suite 341,812 Timothy Centers Suite 850,Bangalore,2025-02-15,07:53:27,Cancelled,Paid,3.09,15,166.98,Wallet
3940,1709,393,94705 Briggs Roads Suite 154,9080 David Squares,Bangalore,2025-02-09,10:03:43,Ongoing,Pending,11.6,43,82.52,Card
3941,372,603,0262 Parker Creek,6346 Lisa Court Suite 856,Delhi,2025-02-25,18:17:19,Completed,Paid,8.42,19,271.92,Card
3942,1032,974,58709 Maurice Meadows,268 Diana Forest Suite 421,Chennai,2025-01-19,00:40:23,Cancelled,Paid,4.47,44,466.97,Card
3943,29,778,040 Mathews Extensions Apt. 151,58523 Allen Corner,Kolkata,2025-02-14,12:35:52,Ongoing,Failed,5.82,43,413.61,Cash
3944,1127,31,584 Ashley Flat Apt. 860,8155 Sheila Canyon Suite 931,Chennai,2025-01-29,23:25:53,Completed,Failed,3.64,19,36.92,Wallet
3945,1750,637,50350 Williams Land Suite 404,935 Vega Manors Suite 796,Pune,2025-02-19,16:51:48,Cancelled,Failed,13.65,37,58.89,Cash
3946,1353,945,909 Michael Neck Suite 195,720 Spencer Mountains,Delhi,2025-01-07,14:18:56,Ongoing,Pending,3.28,32,331.86,Cash
3947,1651,703,2794 Gutierrez Hills Apt. 693,0207 Green Coves,Mumbai,2025-02-05,22:19:35,Ongoing,Paid,14.11,33,333.39,Card
3948,1003,800,15982 Alisha Keys,3089 Johnson Causeway Apt. 478,Chennai,2025-02-17,20:36:50,Cancelled,Paid,3.03,37,189.6,Wallet
3949,1337,216,577 Krista Common,79094 Moore Way,Hyderabad,2025-01-25,08:55:43,Cancelled,Failed,4,13,394.07,Cash
3950,1860,553,09229 Silva Crescent Apt. 925,4163 Johnson Roads Suite 300,Chennai,2025-02-09,08:29:28,Completed,Paid,7.16,25,106.42,Card
3951,1248,9,59129 Alan Oval,46929 Wayne Way Apt. 884,Chennai,2025-02-01,17:51:52,Cancelled,Pending,8.33,7,308.55,UPI
3952,366,611,74748 Angela Villages,6238 Todd Trail,Kolkata,2025-01-16,09:18:16,Ongoing,Pending,11.59,31,237.89,Cash
3953,522,719,541 Mullen Well,18217 Howard Orchard,Delhi,2025-01-11,03:18:19,Completed,Paid,5.61,21,339.53,Wallet
3954,1289,28,4069 Davis Mills,8679 Mullins Islands,Pune,2025-02-05,15:49:48,Completed,Failed,10.82,26,379.66,Card
3955,1351,218,0228 Julia Square Apt. 320,33046 Castaneda Wells Apt. 288,Kolkata,2025-01-05,02:34:47,Ongoing,Pending,13.07,40,491.61,Card
3956,311,185,3950 Johnson Inlet,082 Sheila Manors,Pune,2025-02-01,18:09:52,Cancelled,Paid,12.84,6,342.45,Cash
3957,955,669,70798 Dominguez Fall Suite 194,7402 Wright Parks,Bangalore,2025-02-11,21:14:54,Completed,Paid,4.5,13,323.35,Wallet
3958,769,105,2366 Brewer Fields Apt. 483,683 Larsen Avenue Suite 439,Bangalore,2025-02-14,09:02:45,Completed,Failed,5.96,12,142.42,UPI
3959,696,879,75539 Jesse Lake,72194 Hernandez Lakes Suite 076,Pune,2025-01-02,03:43:29,Cancelled,Failed,9.54,24,240.21,Wallet
3960,439,628,04722 Buchanan Isle,570 Holly Cliff,Hyderabad,2025-02-02,11:15:01,Cancelled,Paid,11.66,41,271.41,Wallet
3961,1022,819,696 Olsen Plains Suite 457,49389 Gregory Ways,Delhi,2025-02-09,16:28:45,Completed,Pending,9.57,7,188.01,Wallet
3962,980,682,03422 Simmons Lane,4889 Nathan Route Suite 856,Pune,2025-03-02,16:29:01,Ongoing,Failed,7.19,44,193.7,Card
3963,1415,701,622 Young Track,31688 Wesley Station Suite 598,Bangalore,2025-02-03,21:39:54,Ongoing,Pending,12.38,30,282.93,UPI
3964,1579,992,4757 Michael Lake,7938 Cole Station Apt. 192,Pune,2025-02-28,04:11:42,Cancelled,Paid,12.67,7,222.38,Wallet
3965,1336,368,6572 King Pine Suite 655,11199 Hamilton Lane,Chennai,2025-01-17,01:28:34,Ongoing,Paid,1.45,7,423.5,Cash
3966,1337,436,05278 Morgan Isle,04126 Tracy Springs Suite 014,Mumbai,2025-01-21,17:26:40,Completed,Paid,3.13,9,163.05,Cash
3967,773,106,3700 Perez Common,1922 Joseph Shore,Pune,2025-01-04,08:27:41,Cancelled,Failed,14.84,33,89.43,UPI
3968,692,890,4163 Price Brooks,518 Tracy Estate Apt. 546,Mumbai,2025-01-28,16:54:11,Ongoing,Failed,9.54,24,77.73,Cash
