customer_id,customer_name,phone_number,email,gender,age,registration_date,total_rides,total_spent
1271,Michael Maxwell,+1-952-929-6805,tiffanywilson@yahoo.com,Female,32,2021-09-28,87,47136.99
1272,Summer Salazar,188-449-5869x381,agilbert@gmail.com,Other,59,2021-06-01,41,26282.83
1273,Kristen Rowland,(519)851-9100x93318,smithchristopher@yahoo.com,Other,57,2023-07-18,34,13494.18
1274,Nicole Glover DVM,122-514-8529x12575,robert63@garcia.com,Other,54,2023-10-15,4,48499.61
1275,Brett Bishop,+1-807-923-0514x7606,reneemartin@gmail.com,Male,52,2021-11-25,45,27711.35
1276,Vanessa Alexander,001-693-711-5672x66110,patrickbailey@yahoo.com,Other,48,2024-02-20,40,35353.73
1277,Michael Smith,4396734219,eleonard@hotmail.com,Other,54,2021-12-26,48,1071.06
1278,Gary Olsen,923-955-1403,ashleyfernandez@gmail.com,Other,59,2022-10-27,23,11653.79
1279,Kayla White,157.414.6260,jay34@schmidt.net,Other,20,2020-05-29,36,30171.34
1280,David Riley,5092380224,ebradford@johnson.org,Female,36,2022-03-09,45,37798.65
1281,Kevin Hernandez,(328)201-5259x382,tammy24@olson.org,Male,18,2021-08-24,35,22378.65
1282,Lori Smith,687-571-0425,moorezachary@yahoo.com,Male,57,2024-12-21,33,38362.9
1283,Catherine Duncan,+1-442-144-5725,vincent16@hotmail.com,Female,39,2023-02-14,65,44571.94
1284,Dawn Parker,002.249.5832x757,susan54@russell.net,Other,57,2020-08-03,21,39566.2
1285,Lori Medina,346.902.9650x7149,wstein@miller-james.info,Female,49,2025-01-15,27,8556.23
1286,Jason Melendez,712-568-8817,bjennings@mata.com,Other,34,2024-05-01,21,19249.12
1287,Savannah Stephenson,001-741-303-1263,andersonbernard@parsons.com,Female,23,2021-08-01,57,10409.42
1288,Ethan Oliver,954-699-7120,ashleykennedy@williams.com,Female,25,2022-04-02,88,47580.14
1289,Stacy Gonzalez,513-630-0119x8882,barbara83@hotmail.com,Other,38,2021-01-16,31,49146.82
1290,Ralph Berger,(612)308-2397,lowerynicholas@hotmail.com,Male,22,2022-04-23,43,15341.49
1291,Tiffany Zamora,001-076-758-2900x692,thompsoncrystal@delgado.com,Male,27,2023-01-03,67,44766.09
1292,Timothy Mason,507.699.7009x5523,fmitchell@yahoo.com,Female,53,2024-10-08,43,36641.38
1293,Dominique Cantu,001-643-162-0686x93557,caleb56@hotmail.com,Male,51,2023-02-01,58,30344.05
1294,David Wolfe,(350)101-7457,flevine@yahoo.com,Female,49,2021-10-14,30,3663.04
1295,Sheila Henderson,+1-371-504-7828x781,rodrigueztravis@smith.com,Other,49,2020-05-26,25,17073.17
1296,James Carrillo,(393)086-6546x58895,brownjoshua@hotmail.com,Female,31,2023-11-02,14,43176.08
1297,James Dalton,001-676-477-4107x3580,grobinson@williams.com,Female,37,2020-05-06,15,14206.58
1298,Phillip Johnson,(505)825-3643x6146,igordon@hotmail.com,Female,39,2020-10-21,9,9236.85
1299,Allen Pacheco,175-157-6527,anthonyeric@gmail.com,Other,19,2025-01-08,5,1436.09
1300,David Payne,(331)984-7716x408,brian15@yahoo.com,Male,24,2021-11-18,14,46788.47
1301,Mr. Frank Bell MD,+1-012-874-9131x4702,nedwards@yahoo.com,Female,41,2023-10-13,4,19109.91
1302,Ann Williams,001-063-323-8653x52536,chall@hotmail.com,Male,34,2023-12-19,74,2171.28
1303,Amber Walker,+1-319-699-1454,colemanjodi@gmail.com,Male,50,2021-02-08,82,13809.17
1304,Travis Osborn,(160)882-1348,omiller@gmail.com,Male,44,2020-02-05,17,14872.74
1305,Samuel Gomez,(174)996-8761,tiffany54@santana.com,Male,27,2021-05-06,42,12702.66
1306,Douglas Williams,001-879-404-5544x6992,zclark@wiley.com,Female,47,2022-06-18,98,38951.17
1307,Molly Gordon,+1-598-826-6636x400,maxwell49@yahoo.com,Other,54,2025-02-13,52,22949.58
1308,Christine Collins,745.648.4199x30506,phardin@martin.biz,Male,31,2022-03-24,72,12269.94
1309,Trevor Williams,001-552-760-5634x4410,nancy89@white.com,Female,49,2024-06-19,23,43024.36
1310,Tyler Martinez,472-747-0931,sandragillespie@rowland.com,Other,55,2022-07-25,63,14809.12
1311,Megan Hammond,322.965.1178x1766,jon58@anderson-marshall.net,Other,22,2021-09-14,17,41497.75
1312,Dillon Hardy,206.845.4841x058,tford@gmail.com,Other,28,2023-01-30,93,20495.54
1313,Christine Walls,087-468-0203x1589,kimberlypotter@gmail.com,Other,42,2023-11-06,58,21738.56
1314,Fernando Hammond,001-585-258-5276x48136,christopherjackson@hotmail.com,Other,30,2023-10-13,88,39951.02
1315,Meagan Edwards,(413)381-0562,dorothycole@hotmail.com,Male,20,2023-02-08,8,40448.66
1316,Jeffrey Torres,+1-152-347-0199x83275,gonzalesjohn@hotmail.com,Male,46,2022-05-31,78,5606.68
1317,Lisa Ward,085-745-4854,christopherle@contreras.net,Other,21,2024-10-28,37,18643.08
1318,Bianca Dennis,732-430-0186x46504,hallvalerie@adkins.org,Male,57,2023-01-16,34,40161.63
1319,Pamela Williams,001-972-211-0651x51995,brian60@hotmail.com,Other,35,2021-05-12,5,37906.02
1320,Thomas Jones,807.916.1497x391,walkerkathryn@weber-johnston.org,Other,34,2020-11-25,4,37845.97
1321,Aaron Wong,(885)148-2823,hnicholson@moreno.com,Other,51,2020-11-04,58,41312.75
1322,Lisa Carlson,+1-740-525-1991x4639,timothy49@yahoo.com,Male,51,2021-10-01,75,2326.2
1323,Julia Lynn,188-563-9447x22740,glasskenneth@bates.com,Female,28,2022-12-21,88,47536.32
1324,Daniel Avila,+1-825-057-2635x57422,morrisonkurt@singh.com,Other,47,2022-07-19,10,9211.55
1325,Catherine Gutierrez,(229)529-0302,willisalex@yahoo.com,Other,59,2023-02-13,17,33048.84
1326,Katherine Perez,001-441-597-7424x07134,schultzjohn@gmail.com,Female,26,2021-05-15,62,13154.67
1327,Katelyn Kim,2022430049,james58@gmail.com,Female,52,2022-08-06,77,39693.53
1328,Natasha Phillips,001-598-507-6670x718,johnathanbradford@caldwell-lester.com,Male,53,2023-03-19,34,16816
1329,Daniel Baldwin,(322)162-7002x017,richard92@hotmail.com,Male,29,2024-11-22,31,6276.71
1330,Amanda Brown,234-194-8198x601,williamsmadeline@thompson.com,Other,18,2021-02-20,46,36048.59
1331,Jason Newton,646.487.7505x2077,richard94@hartman.com,Female,49,2024-05-30,70,26941.45
1332,James Miller,269-875-3291,coryhart@jimenez-compton.net,Other,21,2024-01-12,97,18144.05
1333,Michael Ballard,001-406-384-5348,vegaalicia@hartman.com,Female,27,2020-04-15,33,19662.93
1334,Chad Patterson,425-306-1003x565,autumncolon@shaw.com,Male,36,2025-01-26,89,31522.06
1335,William Wilson,+1-201-267-1102,hpage@hotmail.com,Male,33,2022-06-21,15,23058.2
1336,Lauren Hernandez,152-075-1201,xyork@hotmail.com,Male,60,2021-04-07,49,29949.24
1337,Richard Nelson,(088)588-6899,rebeccafoster@williamson.biz,Male,22,2023-09-02,92,12840.18
1338,Mary Wade,(262)121-6264x76528,riveratimothy@miller.info,Other,47,2022-07-14,47,36685.16
1339,Heidi Gregory,301.040.4561,fwright@yahoo.com,Other,30,2023-03-12,74,7314.45
1340,Brandon Baker,807.873.1610,dvargas@love.com,Male,27,2024-04-18,24,45639.89
1341,Richard Gardner,750-969-5159,johnsoncynthia@gmail.com,Female,33,2025-02-28,33,6648.15
1342,Mary Porter,5345729847,bryanjones@gmail.com,Female,53,2020-06-30,63,46520.61
1343,Carlos Mendoza,115-295-6171x2271,wisepatricia@galloway.org,Male,55,2025-02-13,85,20200.98
1344,Matthew Smith,604.492.2401x3960,carrdavid@yahoo.com,Other,32,2023-03-18,88,7690.19
1345,Reginald Hanson,214.779.1907x315,laurie23@anderson.com,Female,59,2021-09-29,93,29259.32
1346,Rachel Martinez,106.623.8760x54725,bmiller@yahoo.com,Other,48,2021-08-05,79,5980.51
1347,Angela White,281.373.8037x2582,wmason@yahoo.com,Female,35,2020-11-25,67,1810.24
1348,Douglas Stafford,+1-083-661-4343,rodriguezchristopher@bender-warner.info,Male,56,2021-10-22,74,42794.62
1349,Kelly Whitaker,015-236-0699x241,salinasamanda@estes.com,Male,46,2021-09-27,65,3014.51
1350,Susan Williams,001-311-152-7767,nancy66@hotmail.com,Other,28,2021-06-29,44,23084.36
1351,Julia Williams,(614)266-0822,daniellemorgan@miller.com,Female,37,2022-10-05,23,38886.86
1352,Michelle Clarke,(442)031-4558,wendyserrano@tanner.com,Other,37,2020-06-06,3,35811.58
1353,Kimberly Garcia,969.023.1132x729,osbornsarah@yahoo.com,Female,27,2021-09-26,98,33127.81
1354,Jacob Sherman,972-651-7548x42612,kristashepherd@yahoo.com,Female,25,2023-07-26,92,27664.99
1355,Denise Tate,+1-028-188-5461x138,frostpeter@rodriguez.com,Other,35,2024-05-17,28,9995.88
1356,Dawn Huynh,213-533-9944,jenningsmalik@wilson-jordan.net,Female,35,2024-11-16,58,24638.42
1357,Lori Stewart,827.112.8371,emilymartinez@yahoo.com,Other,33,2022-04-14,52,24189.08
1358,Amber Patterson,001-208-378-3338,hulljennifer@brown.biz,Other,52,2023-09-05,95,24945.38
1359,Stephanie Hunt,001-859-319-1748x505,gordonellen@gmail.com,Other,26,2024-02-26,65,18423.61
1360,John Hughes,+1-154-831-1628x946,lindseyferguson@savage.com,Other,49,2024-09-01,3,37965.69
1361,Susan Haynes,+1-437-685-0707x5062,jasondavis@johnson-foster.org,Female,50,2022-07-27,33,10809.81
1362,Mrs. Kayla Strickland,001-828-242-4078x557,laurachapman@yahoo.com,Female,42,2024-02-01,8,46954.66
1363,Ashlee Martinez,001-360-914-9779,kjohnson@gmail.com,Other,50,2024-09-26,8,42941.53
1364,Louis Wade,384-997-1912x86208,lewisbilly@yahoo.com,Female,20,2021-12-27,66,14727.01
1365,Megan Torres,458-689-4417,jamiefrench@vincent-martin.com,Female,19,2023-02-26,15,35248.02
1366,Robert Santos,867.082.6150x26519,morrisjoseph@yahoo.com,Male,58,2024-08-17,30,20297.04
1367,Jasmine Smith,575.105.2953,cstewart@yahoo.com,Other,38,2023-01-06,19,22061.36
1368,Benjamin Ibarra,(599)496-7577x98540,timothysmith@yahoo.com,Other,53,2022-02-03,86,8407.92
1369,Robert Johnson,579-681-9230x414,sueburke@hotmail.com,Female,55,2024-08-30,20,30449.3
1370,Edward Davis,569-164-3572,breanna91@mullins.com,Other,21,2021-09-12,78,14240.83
1371,Kimberly Nelson,692-175-0137,amora@hotmail.com,Other,18,2020-07-03,97,10784.27
1372,Kaitlyn Ortega,6459526609,jeremy37@bush.biz,Male,46,2020-08-05,6,38162.76
1373,William Bell,411.708.8789x9297,samuel63@hotmail.com,Female,33,2024-11-10,21,33383.29
1374,Austin Alexander,(582)366-0818x982,jakeking@gmail.com,Female,58,2023-06-14,10,20048.02
1375,Tommy Velazquez,(276)502-6143,tmiranda@yahoo.com,Male,30,2024-09-27,69,14315.08
1376,Jennifer Pena,278.477.5082x38397,justincollier@gmail.com,Female,18,2021-09-22,4,42114.84
1377,Joshua Moran,7945311830,michael41@yahoo.com,Female,24,2021-10-13,7,42656.61
1378,Stacy Rivera,044-039-1208x25402,anthony83@mullins-jackson.info,Other,57,2020-03-08,98,31134.57
1379,Julie Fowler,001-823-942-0001x36737,shahanthony@howard.com,Female,30,2024-05-22,30,14329.03
1380,Leon York,001-808-716-7609x213,whitney11@gmail.com,Male,47,2023-04-15,56,40313.73
1381,Levi Gray,+1-149-470-7978x90687,timothy39@martin.org,Other,32,2020-06-12,35,21645.82
1382,Frank Ramos,712.990.0731,lrichards@yahoo.com,Other,47,2023-03-22,89,23976
1383,Joseph Edwards,(756)880-0472x65609,cabrerapatricia@yahoo.com,Male,37,2021-05-15,51,15271.8
1384,Brandon Noble,001-995-485-0160x01256,bradley30@hickman-allen.com,Male,37,2024-11-30,60,5226.31
1385,Adam Long,009-413-5688x2343,crosbyeric@kramer.com,Female,26,2024-03-10,53,9997.79
1386,Robert Chavez,(319)577-3646,angelamccall@carter.net,Male,31,2020-09-04,29,49904.88
1387,Tyler Sanchez,5102607623,nicolasstout@gmail.com,Other,46,2021-11-12,1,47239.6
1388,Ryan Mendez,(077)643-4416x028,poolesusan@hotmail.com,Other,41,2021-12-26,99,25204.6
1389,Mrs. Jacqueline Lee,(205)402-2276,timothylee@delacruz.com,Other,42,2024-06-06,76,24183.91
1390,Mary Ruiz,506-589-4593x6641,nheath@yahoo.com,Other,33,2020-02-17,37,22066.32
1391,Katherine Lopez,001-085-388-6464x1687,vasquezbradley@yahoo.com,Female,18,2020-08-30,1,34985.43
1392,Stacey Graham,356-204-4973x3472,riverajason@gmail.com,Male,40,2020-04-11,46,14284.52
1393,Michael Nguyen,(262)194-9561x5204,timothybarrera@yahoo.com,Female,54,2024-11-07,53,45091.75
1394,Krystal Dudley,563-118-6584x241,jonesdanielle@branch-kelley.com,Male,32,2021-09-11,28,40891.01
1395,Timothy Harris,001-578-779-3205,sarah56@yahoo.com,Female,22,2020-01-21,67,48324.38
1396,Helen Scott,+1-135-040-4620x301,danaparker@miller.com,Female,34,2020-07-16,39,44826.94
1397,Charles Thomas,+1-917-651-1568x6360,allenmason@howell.com,Female,19,2022-04-20,67,48591.92
1398,Amanda May,001-908-614-8095,zsalazar@yahoo.com,Female,27,2022-07-03,24,22347.91
1399,Justin Ritter,(767)932-5445,robertbrandt@conner.net,Female,25,2024-04-18,68,42622.65
1400,Kimberly Hickman,+1-476-653-0928x16115,brownvanessa@henson.com,Female,20,2024-02-06,26,47977.02
1401,Sean Sweeney,491-489-2671x5530,petersonthomas@warner.com,Other,26,2024-04-19,30,40158.41
1402,Jeffery Robinson,6084702781,gmartinez@wolf-thompson.com,Female,44,2021-02-15,14,16746.32
1403,Gerald Bridges,(831)523-0999x642,brandy20@cooper-guerra.org,Female,57,2022-09-11,84,13846.07
1404,Colin Rose,851.135.2222x13281,destinyroy@henson.biz,Male,51,2024-10-10,55,18966.49
1405,Zachary Marshall,576-413-3447x326,juanlopez@rivas.com,Male,37,2022-06-13,72,20569.52
1406,Warren Dennis,227.066.0767x8783,danielle67@hotmail.com,Other,25,2020-11-11,29,44039.02
1407,Erik Hardy,345-218-1192x1368,laurasanders@mathis.biz,Female,33,2023-03-23,75,17065.85
1408,Samuel Smith,(068)187-3839x7636,lisalawson@conley.com,Other,52,2020-10-05,49,29262.13
1409,Dr. Wendy White,+1-886-897-4357,janet90@fernandez.com,Male,36,2024-09-30,19,27417.2
1410,Daniel Harvey,(148)264-3652x055,lisatran@hotmail.com,Other,49,2023-05-10,31,44337.45
1411,Daniel Macias,6322947927,lutzana@boyd.com,Other,39,2023-03-30,74,19701.62
1412,Amanda Willis,(261)397-9377,kendraramirez@hayes-martinez.net,Other,19,2023-03-06,49,43548.76
1413,Larry Peterson,692-310-7043x8685,robert55@yahoo.com,Female,36,2021-10-13,25,28518.52
1414,Elizabeth Jackson,231.860.7748x355,alexandraarnold@ramos.com,Male,30,2025-02-02,60,10622.12
1415,Glenda Carrillo,954.924.5177,steven21@gmail.com,Other,32,2020-09-25,9,3103.99
1416,Gregory Mccann,275-378-7931x66210,smyers@gmail.com,Other,45,2025-01-09,28,14757.04
1417,Juan Guerra,559-186-8313x76948,grice@bell.info,Female,38,2020-09-03,74,4972.45
1418,Jesse Meadows,001-061-759-3582,briannareynolds@williams-lewis.com,Other,32,2022-03-15,19,37461.54
1419,Andrew Cooper,001-428-593-2997,mbrooks@hart.com,Female,47,2021-09-07,11,31781.55
1420,Richard Jones,685-239-5949,lbryan@hotmail.com,Male,53,2022-08-01,16,18409.62
1421,William Lucas,001-816-722-5065x5679,nelsonmathew@scott.com,Other,60,2021-10-31,40,19523.06
1422,Mackenzie Gray,888-332-7511,davidwalters@hotmail.com,Other,52,2024-08-13,86,43992.34
1423,Victoria Duncan,+1-795-908-0567x232,fitzpatricksamuel@yahoo.com,Other,51,2023-05-28,31,15433.24
1424,Julie Clark,898-844-9730,ygreer@gmail.com,Female,19,2020-03-06,79,37004.4
1425,Erin Gomez,345-726-6617,erussell@hotmail.com,Other,45,2023-09-13,52,18668.99
1426,Eric Rodgers,+1-953-008-2584x706,keithswanson@savage-lee.com,Female,38,2023-12-20,57,29744.41
1427,Matthew Turner MD,5895839672,cassandralopez@wilson.com,Male,52,2025-01-27,46,37076.37
1428,Jessica Alvarez,(515)854-9302x71227,elee@foster.info,Female,41,2024-08-21,58,22951.4
1429,Joshua Barnes,+1-332-278-6411x5384,robertwolfe@yahoo.com,Female,44,2023-04-04,100,38758.03
1430,Shannon Soto,987-570-2719,xanderson@gmail.com,Female,24,2023-06-12,46,25114.29
1431,James Harris,957-927-3423,lawsoncathy@salazar.com,Female,30,2021-09-05,62,35913.92
1432,Anthony Hernandez,001-933-862-5495x4550,debbierodriguez@gmail.com,Male,49,2020-03-09,76,33504.68
1433,Karen Chandler,648-520-8736,larrysandoval@yahoo.com,Other,52,2021-12-18,38,27711.21
1434,Ana Jones,+1-677-389-2333,armstrongashley@miller.com,Other,51,2021-11-15,8,37863.9
1435,Benjamin Tran,+1-386-328-8896x564,michellezhang@harmon.com,Other,51,2022-08-27,11,46729.57
1436,David Mosley,051-624-9667,beverlycross@nelson.net,Female,36,2023-06-29,21,16452.85
1437,Ernest Brown,405.458.5503,john31@johnson-jennings.com,Other,46,2022-11-30,14,5905.46
1438,Dawn Larson,+1-291-226-9424,veronicaguerrero@yahoo.com,Male,25,2020-07-25,5,12862.82
1439,Dr. James Miller,+1-460-537-1969x0157,weissbenjamin@pennington-alvarez.com,Other,56,2024-04-16,25,3637.44
1440,William Miller,+1-121-676-0208x830,joshuasilva@yahoo.com,Other,48,2021-09-24,25,16024.57
1441,Erica Dean,274-597-3834,matthewbowman@yahoo.com,Female,58,2020-05-19,92,22404.34
1442,Matthew Conley,700-332-9321x489,kevin33@pena-jordan.com,Female,52,2024-03-13,47,10616.14
1443,Troy Bradley,5959093959,gutierrezalicia@campbell.com,Female,28,2023-08-28,75,32733.59
1444,Gary Norman,340-331-5835,christopher41@gmail.com,Female,19,2024-08-13,50,18884.54
1445,Mary Smith,(506)060-4791,millerdustin@yahoo.com,Male,27,2024-07-27,14,7555.03
1446,Brittany Freeman,001-861-555-7354x5330,bretthammond@gmail.com,Male,60,2021-12-01,100,7302.17
1447,Christina Stewart,1608276034,carterbeth@gmail.com,Female,20,2020-01-23,59,23219.13
1448,Peter Obrien,7126981328,audrey28@yahoo.com,Male,19,2022-02-11,73,25007.37
1449,Daniel Perez,189.333.6502,jacqueline57@yahoo.com,Female,28,2020-01-06,70,15830.64
1450,Phillip Hatfield,(303)336-2365,marshalldawn@yahoo.com,Other,41,2023-08-13,25,3957.47
1451,Christopher Zamora,001-632-292-5043x841,ingramdenise@gmail.com,Male,58,2025-02-08,61,6365.26
1452,Christopher Miller,001-893-643-7153x8211,david90@hotmail.com,Other,24,2023-01-14,24,14474.88
1453,Brian Reynolds,+1-627-008-8700x31924,walkermatthew@yahoo.com,Male,58,2024-05-30,6,45313.46
1454,Andrea Hicks,722.256.0643x2488,blake76@gmail.com,Female,32,2023-06-23,12,7599.95
1455,Joseph Parker,615.544.3484,christinechase@ramos.info,Other,49,2022-10-25,39,30933.47
1456,David Brown,+1-042-433-0952x78114,sandra84@gmail.com,Other,56,2021-10-04,4,18130.3
1457,Jessica Johnson,+1-223-789-6025,victoria71@gmail.com,Male,51,2022-03-28,42,2010.27
1458,Thomas Collins,538-042-1945x985,cassandra50@gmail.com,Male,51,2025-01-17,96,30273.11
1459,Anthony Garcia,384.344.8485,catherine57@yahoo.com,Male,41,2023-01-26,100,15642.42
1460,Aaron Nguyen,001-283-238-0085x75485,mary37@yahoo.com,Male,51,2023-05-09,88,28930.08
1461,Traci Glover,392-545-9347x654,miguelthomas@glass-harris.com,Male,33,2024-01-01,42,9317.4
1462,Ms. Nicole Long,001-573-656-0687x2284,csimmons@peters-byrd.net,Other,22,2023-06-11,31,9108.38
1463,Martin Harris,985-666-7760x5569,zsnow@yahoo.com,Male,34,2020-12-06,22,26631.37
1464,Matthew Gomez,588.217.2305x564,marilyn83@hotmail.com,Other,29,2024-12-18,51,16850.2
1465,Vernon Burns,001-636-564-7489x65506,thorntondonald@garza-thomas.com,Other,26,2022-06-28,4,3273.26
1466,Darryl Green,292.914.4965x08542,angela33@hotmail.com,Female,20,2022-01-16,60,34826.22
1467,Russell Davis,(006)767-2327x0963,karen75@gmail.com,Male,56,2020-06-15,73,33312.59
1468,Roger Shah,630.604.0339,williskristina@parrish.net,Male,19,2022-12-31,25,13580.65
1469,David Bowen,001-113-736-8979,samantha11@morton.com,Female,54,2021-09-12,8,37786.96
1470,Joseph Wong,918.876.8194x0866,barrettmark@collins.info,Other,34,2022-02-16,4,14013
1471,Sabrina Johnson,216-982-4109,michaelsanders@gmail.com,Female,22,2022-10-06,38,48527.01
1472,Michelle Ellis,(007)651-8121x53799,juliejacobs@gmail.com,Male,24,2021-03-16,3,9187.08
1473,Christopher Miller,+1-170-950-8905x04462,joshuafarmer@townsend-grant.com,Female,42,2021-06-27,21,16299.28
1474,Matthew Jackson,188.733.9695x444,curtis13@miller.org,Female,23,2022-09-20,63,3840.01
1475,Morgan Torres,499-696-7520,zrhodes@ryan.net,Female,37,2020-08-10,58,6694.72
1476,Dennis Simmons,001-511-412-1501,christine66@gmail.com,Female,31,2023-08-07,39,44931.01
1477,Lynn Garcia,516.819.1627,hardinraymond@logan-barrera.com,Female,58,2020-02-22,89,41172.02
1478,Kelsey Martin,001-094-682-7203x3939,jamesphillips@gmail.com,Other,59,2021-09-24,88,35988.4
1479,Mary Archer,+1-012-718-4802x552,jacksondavid@yahoo.com,Female,37,2024-06-28,96,8566.52
1480,Matthew Holland,001-857-495-6786x8923,wmoody@robinson-martin.biz,Female,32,2020-07-03,96,19871.99
1481,Lisa Greene DVM,+1-584-536-7065x243,terry17@campbell.com,Other,58,2023-10-12,76,26190.72
1482,Michael Gregory,001-958-117-7591x522,kennethmartinez@gmail.com,Female,46,2021-10-17,87,7285.37
1483,Taylor Larsen,313.652.1667x65174,aimee88@yahoo.com,Other,27,2024-09-18,11,2892.72
1484,James George,272.954.2401x5700,zacharybell@hotmail.com,Female,57,2020-09-01,71,8896.19
1485,Tim Cabrera,001-779-265-2668x77574,jasonrobinson@hotmail.com,Male,32,2021-10-20,33,33504.63
1486,Laura Klein,001-857-448-0952,evansstephanie@yahoo.com,Male,49,2022-11-29,53,26750.77
1487,Janet Wood,(998)507-6484x08848,hannahsuarez@miller-baldwin.info,Male,29,2023-02-03,20,12680.84
1488,Jane Miller,339.374.9590,jameswatson@faulkner.org,Other,31,2020-01-12,17,32996.42
1489,Heather Lane,914.011.3570,edward04@yahoo.com,Male,54,2023-10-07,94,6351.88
1490,Stephanie Flores,836-693-3850x9673,lloydvalerie@mills-gamble.com,Male,40,2020-03-13,58,7983.84
1491,James Miller,833-164-0539,mary71@christian.com,Other,54,2021-07-08,62,5041.59
1492,Kayla Kennedy,685.450.4144,ethompson@hotmail.com,Other,24,2021-12-23,52,4533.73
1493,Tabitha Robinson,028.032.6674x897,thorntonkristin@ellis.com,Female,55,2022-08-20,72,4551.04
1494,Sarah Weiss,050-657-4012x75752,sara03@smith-parsons.org,Other,57,2020-12-14,64,43656.9
